t,hand,raw_x,raw_y,x,y,pinch_ratio,pinched,vision_ms,latency_ms,filter,anchor
216649.8320,0,1512.00,0.00,1512.00,0.00,,0,11.96,122.28,1,fingertip
216649.8654,0,1512.00,0.00,1512.00,0.00,,0,10.14,116.55,1,fingertip
216649.8987,0,1512.00,0.00,1512.00,0.00,,0,14.65,122.78,1,fingertip
216649.9321,0,1512.00,0.00,1512.00,0.00,,0,10.18,119.04,1,fingertip
216649.9654,0,1512.00,0.00,1512.00,0.00,,0,13.09,118.01,1,fingertip
216649.9988,0,1512.00,0.00,1512.00,0.00,,0,12.83,119.26,1,fingertip
216650.0321,0,1512.00,0.00,1512.00,0.00,,0,14.34,120.30,1,fingertip
216650.0655,0,1512.00,0.00,1512.00,0.00,,0,14.50,121.42,1,fingertip
216650.0988,0,1512.00,0.00,1512.00,0.00,,0,12.94,119.88,1,fingertip
216650.1322,0,1512.00,0.00,1512.00,0.00,,0,15.62,123.63,1,fingertip
216650.1655,0,1512.00,0.00,1512.00,0.00,,0,13.45,122.12,1,fingertip
216650.1989,0,1512.00,0.00,1512.00,0.00,,0,14.02,115.27,1,fingertip
216650.2322,0,1512.00,0.00,1512.00,0.00,,0,12.74,117.80,1,fingertip
216650.2656,0,1512.00,0.00,1512.00,0.00,,0,13.14,114.86,1,fingertip
216650.2989,0,1512.00,0.00,1512.00,0.00,,0,13.85,116.58,1,fingertip
216650.3323,0,1512.00,0.00,1512.00,0.00,,0,12.34,112.29,1,fingertip
216650.3656,0,1512.00,0.00,1512.00,0.00,,0,13.15,116.85,1,fingertip
216650.3990,0,1512.00,0.00,1512.00,0.00,,0,12.53,111.32,1,fingertip
216650.4323,0,1512.00,0.00,1512.00,0.00,,0,12.65,115.19,1,fingertip
216650.4657,0,1512.00,0.00,1512.00,0.00,,0,14.58,112.12,1,fingertip
216650.4990,0,1512.00,0.00,1512.00,0.00,,0,13.40,113.17,1,fingertip
216650.5324,0,1512.00,0.00,1512.00,0.00,,0,13.57,108.83,1,fingertip
216650.5657,0,1512.00,0.00,1512.00,0.00,,0,14.50,113.58,1,fingertip
216650.5991,0,1512.00,0.00,1512.00,0.00,,0,12.13,105.67,1,fingertip
216650.6324,0,1512.00,0.00,1512.00,0.00,,0,22.67,115.79,1,fingertip
216650.6658,0,1512.00,0.00,1512.00,0.00,,0,11.85,109.17,1,fingertip
216650.6991,0,1512.00,0.00,1512.00,0.00,,0,18.14,111.49,1,fingertip
216650.7325,0,1512.00,0.00,1512.00,0.00,,0,16.30,113.38,1,fingertip
216650.7658,0,1512.00,0.00,1512.00,0.00,,0,17.36,108.54,1,fingertip
216650.7992,0,1512.00,0.00,1512.00,0.00,,0,20.60,113.51,1,fingertip
216650.8325,0,1512.00,0.00,1512.00,0.00,,0,12.73,104.10,1,fingertip
216650.8659,0,1512.00,0.00,1512.00,0.00,,0,18.56,112.01,1,fingertip
216650.8992,0,1512.00,0.00,1512.00,0.00,,0,22.08,115.06,1,fingertip
216650.9326,0,1512.00,0.00,1512.00,0.00,,0,8.77,102.69,1,fingertip
216650.9659,0,1512.00,0.00,1512.00,0.00,,0,23.99,116.42,1,fingertip
216650.9993,0,1512.00,0.00,1512.00,0.00,,0,13.24,108.69,1,fingertip
216651.0326,0,1512.00,0.00,1512.00,0.00,,0,26.61,116.24,1,fingertip
216651.0660,0,1512.00,0.00,1512.00,0.00,,0,13.71,105.89,1,fingertip
216651.0993,0,1512.00,0.00,1512.00,0.00,,0,22.31,109.85,1,fingertip
216651.1327,0,1512.00,0.00,1512.00,0.00,,0,27.26,118.90,1,fingertip
216651.1660,0,1512.00,0.00,1512.00,0.00,,0,12.52,101.60,1,fingertip
216651.1994,0,1512.00,0.00,1512.00,0.00,,0,21.16,114.78,1,fingertip
216651.2327,0,1512.00,0.00,1512.00,0.00,,0,21.95,112.80,1,fingertip
216651.2661,0,1512.00,0.00,1512.00,0.00,,0,19.74,110.51,1,fingertip
216651.2994,0,1512.00,0.00,1512.00,0.00,,0,20.87,113.34,1,fingertip
216651.3328,0,1512.00,0.00,1512.00,0.00,,0,16.66,107.08,1,fingertip
216651.3661,0,1512.00,0.00,1512.00,0.00,,0,17.95,111.10,1,fingertip
216651.3995,0,1512.00,0.00,1512.00,0.00,,0,18.73,107.56,1,fingertip
216651.4328,0,1512.00,0.00,1512.00,0.00,,0,20.24,111.37,1,fingertip
216651.4662,0,1512.00,0.00,1512.00,0.00,,0,12.17,102.63,1,fingertip
216651.4995,0,1512.00,0.00,1512.00,0.00,,0,20.56,112.18,1,fingertip
216651.5329,0,1512.00,0.00,1512.00,0.00,,0,14.20,106.58,1,fingertip
216651.5662,0,1512.00,0.00,1512.00,0.00,,0,20.98,110.74,1,fingertip
216651.5996,0,1512.00,0.00,1512.00,0.00,,0,16.15,104.48,1,fingertip
216651.6329,0,1512.00,0.00,1512.00,0.00,,0,23.88,111.10,1,fingertip
216651.6663,0,1512.00,0.00,1512.00,0.00,,0,25.92,112.07,1,fingertip
216651.6996,0,1512.00,0.00,1512.00,0.00,,0,17.09,103.26,1,fingertip
216651.7330,0,1512.00,0.00,1512.00,0.00,,0,26.72,110.80,1,fingertip
216651.7663,0,1512.00,0.00,1512.00,0.00,,0,21.34,108.18,1,fingertip
216651.7997,0,1512.00,0.00,1512.00,0.00,,0,30.71,113.70,1,fingertip
216651.8330,0,1512.00,0.00,1512.00,0.00,,0,26.38,111.35,1,fingertip
216651.8664,0,1512.00,0.00,1512.00,0.00,,0,30.14,113.50,1,fingertip
216651.8997,0,1512.00,0.00,1512.00,0.00,,0,20.10,107.74,1,fingertip
216651.9331,0,1512.00,0.00,1512.00,0.00,,0,30.51,116.02,1,fingertip
216651.9664,0,1512.00,0.00,1512.00,0.00,,0,13.73,102.30,1,fingertip
216651.9998,0,1512.00,0.00,1512.00,0.00,,0,14.65,98.22,1,fingertip
216652.0331,0,1512.00,0.00,1512.00,0.00,,0,13.39,100.68,1,fingertip
216652.0665,0,1512.00,0.00,1512.00,0.00,,0,26.40,106.76,1,fingertip
216652.0998,0,1512.00,0.00,1512.00,0.00,,0,9.15,89.33,1,fingertip
216652.1332,0,1512.00,0.00,1512.00,0.00,,0,27.44,109.76,1,fingertip
216652.1665,0,1512.00,0.00,1512.00,0.00,,0,21.26,103.36,1,fingertip
216652.1999,0,1512.00,0.00,1512.00,0.00,,0,25.96,109.19,1,fingertip
216652.2332,0,1512.00,0.00,1512.00,0.00,,0,24.28,106.56,1,fingertip
216652.2666,0,1512.00,0.00,1512.00,0.00,,0,30.32,114.99,1,fingertip
216652.2999,0,1512.00,0.00,1512.00,0.00,,0,27.59,110.45,1,fingertip
216652.3333,0,1512.00,0.00,1512.00,0.00,,0,26.41,112.28,1,fingertip
216652.3666,0,1512.00,0.00,1512.00,0.00,,0,9.72,88.76,1,fingertip
216652.4000,0,1512.00,0.00,1512.00,0.00,,0,28.89,111.76,1,fingertip
216652.4333,0,1512.00,0.00,1512.00,0.00,,0,22.42,103.24,1,fingertip
216652.4667,0,1512.00,0.00,1512.00,0.00,,0,31.37,116.13,1,fingertip
216652.5000,0,1512.00,0.00,1512.00,0.00,,0,22.17,105.19,1,fingertip
216652.5334,0,1512.00,0.00,1512.00,0.00,,0,31.49,112.84,1,fingertip
216652.5667,0,1512.00,0.00,1512.00,0.00,,0,21.04,102.33,1,fingertip
216652.6001,0,1512.00,0.00,1512.00,0.00,,0,33.61,116.23,1,fingertip
216652.6334,0,1512.00,0.00,1512.00,0.00,,0,10.34,93.47,1,fingertip
216652.6668,0,1512.00,0.00,1512.00,0.00,,0,15.81,92.82,1,fingertip
216652.7001,0,1512.00,0.00,1512.00,0.00,,0,10.54,88.99,1,fingertip
216652.7335,0,1512.00,0.00,1512.00,0.00,,0,27.68,107.05,1,fingertip
216652.7668,0,1512.00,0.00,1512.00,0.00,,0,21.13,96.29,1,fingertip
216652.8002,0,1512.00,0.00,1512.00,0.00,,0,23.51,103.42,1,fingertip
216652.8335,0,1512.00,0.00,1512.00,0.00,,0,15.62,91.03,1,fingertip
216652.8669,0,1512.00,0.00,1512.00,0.00,,0,12.19,87.77,1,fingertip
216652.9002,0,1512.00,0.00,1512.00,0.00,,0,33.16,109.04,1,fingertip
216652.9336,0,1512.00,0.00,1512.00,0.00,,0,10.07,86.06,1,fingertip
216652.9669,0,1512.00,0.00,1512.00,0.00,,0,9.32,83.43,1,fingertip
216653.0003,0,1512.00,0.00,1512.00,0.00,,0,13.39,81.59,1,fingertip
216653.0336,0,1512.00,0.00,1512.00,0.00,,0,10.01,81.55,1,fingertip
216653.0670,0,1512.00,0.00,1512.00,0.00,,0,11.95,76.53,1,fingertip
216653.1003,0,1512.00,0.00,1512.00,0.00,,0,12.44,80.31,1,fingertip
216653.1337,0,1512.00,0.00,1512.00,0.00,,0,14.25,77.06,1,fingertip
216653.1670,0,1512.00,0.00,1512.00,0.00,,0,17.90,81.07,1,fingertip
216653.2004,0,1512.00,0.00,1512.00,0.00,,0,11.05,71.67,1,fingertip
216653.2337,0,1512.00,0.00,1512.00,0.00,,0,17.37,79.79,1,fingertip
216653.2671,0,1512.00,0.00,1512.00,0.00,,0,14.59,71.83,1,fingertip
216653.3004,0,1512.00,0.00,1512.00,0.00,,0,27.32,85.78,1,fingertip
216653.3338,0,1512.00,0.00,1512.00,0.00,,0,11.55,69.21,1,fingertip
216653.3671,0,1512.00,0.00,1512.00,0.00,,0,24.50,82.30,1,fingertip
216653.4005,0,1512.00,0.00,1512.00,0.00,,0,14.49,68.60,1,fingertip
216653.4338,0,1512.00,0.00,1512.00,0.00,,0,28.69,82.20,1,fingertip
216653.4672,0,1512.00,0.00,1512.00,0.00,,0,14.30,69.13,1,fingertip
216653.5005,0,1512.00,0.00,1512.00,0.00,,0,24.92,79.75,1,fingertip
216653.5339,0,1512.00,0.00,1512.00,0.00,,0,29.15,85.16,1,fingertip
216653.5672,0,1512.00,0.00,1512.00,0.00,,0,10.47,70.05,1,fingertip
216653.6006,0,1512.00,0.00,1512.00,0.00,,0,19.00,81.44,1,fingertip
216653.6339,0,1512.00,0.00,1512.00,0.00,,0,23.70,81.40,1,fingertip
216653.6673,0,1512.00,0.00,1512.00,0.00,,0,17.68,75.30,1,fingertip
216653.7006,0,1512.00,0.00,1512.00,0.00,,0,28.89,88.02,1,fingertip
216653.7340,0,1512.00,0.00,1512.00,0.00,,0,11.16,72.00,1,fingertip
216653.7673,0,1512.00,0.00,1512.00,0.00,,0,20.01,83.49,1,fingertip
216653.8007,0,1512.00,0.00,1512.00,0.00,,0,14.37,72.01,1,fingertip
216653.8340,0,1512.00,0.00,1512.00,0.00,,0,22.76,81.19,1,fingertip
216653.8674,0,1512.00,0.00,1512.00,0.00,,0,15.80,70.73,1,fingertip
216653.9007,0,1512.00,0.00,1512.00,0.00,,0,29.95,84.61,1,fingertip
216653.9341,0,1512.00,0.00,1512.00,0.00,,0,15.40,73.61,1,fingertip
216653.9674,0,1512.00,0.00,1512.00,0.00,,0,14.32,75.46,1,fingertip
216654.0008,0,1512.00,0.00,1512.00,0.00,,0,41.94,100.03,1,fingertip
216654.0341,0,1512.00,0.00,1512.00,0.00,,0,9.07,75.90,1,fingertip
216654.0675,0,1512.00,0.00,1512.00,0.00,,0,12.42,76.33,1,fingertip
216654.1008,0,1512.00,0.00,1512.00,0.00,,0,9.00,74.62,1,fingertip
216654.1342,0,1512.00,0.00,1512.00,0.00,,0,15.39,77.96,1,fingertip
216654.1675,0,1512.00,0.00,1512.00,0.00,,0,12.41,74.98,1,fingertip
216654.2009,0,1512.00,0.00,1512.00,0.00,,0,12.28,77.00,1,fingertip
216654.2342,0,1512.00,0.00,1512.00,0.00,,0,18.22,78.81,1,fingertip
216654.2676,0,1512.00,0.00,1512.00,0.00,,0,16.00,76.83,1,fingertip
216654.3009,0,1512.00,0.00,1512.00,0.00,,0,22.99,82.23,1,fingertip
216654.3343,0,1512.00,0.00,1512.00,0.00,,0,10.37,68.90,1,fingertip
216654.3676,0,1512.00,0.00,1512.00,0.00,,0,22.81,82.34,1,fingertip
216654.4010,0,1512.00,0.00,1512.00,0.00,,0,11.33,73.74,1,fingertip
216654.4343,0,1512.00,0.00,1512.00,0.00,,0,15.03,79.74,1,fingertip
