t,hand,raw_x,raw_y,x,y,pinch_ratio,pinched,vision_ms,latency_ms,filter,anchor,mode
217118.7605,0,282.58,0.00,282.58,0.00,,0,20.56,79.31,1,palm,relative
217118.7938,0,282.58,0.00,282.58,0.00,,0,23.66,80.55,1,palm,relative
217118.8272,0,282.58,0.00,282.58,0.00,,0,22.03,77.05,1,palm,relative
217118.8605,0,282.58,0.00,282.58,0.00,,0,30.73,85.90,1,palm,relative
217118.8939,0,282.58,0.00,282.58,0.00,,0,12.95,73.24,1,palm,relative
217118.9272,0,282.58,0.00,282.58,0.00,,0,22.70,86.23,1,palm,relative
217118.9606,0,282.58,0.00,282.58,0.00,,0,11.28,72.02,1,palm,relative
217118.9939,0,282.58,0.00,282.58,0.00,,0,21.41,83.57,1,palm,relative
217119.0273,0,282.58,0.00,282.58,0.00,,0,16.34,72.96,1,palm,relative
217119.0606,0,282.58,0.00,282.58,0.00,,0,18.39,76.13,1,palm,relative
217119.0940,0,282.58,0.00,282.58,0.00,,0,22.85,78.59,1,palm,relative
217119.1273,0,282.58,0.00,282.58,0.00,,0,32.54,87.44,1,palm,relative
217119.1607,0,282.58,0.00,282.58,0.00,,0,15.46,79.80,1,palm,relative
217119.1940,0,282.58,0.00,282.58,0.00,,0,13.27,81.02,1,palm,relative
217119.2274,0,282.58,0.00,282.58,0.00,,0,14.49,78.72,1,palm,relative
217119.2607,0,282.58,0.00,282.58,0.00,,0,19.10,84.50,1,palm,relative
217119.2941,0,282.58,0.00,282.58,0.00,,0,14.49,76.00,1,palm,relative
217119.3274,0,282.58,0.00,282.58,0.00,,0,17.25,80.92,1,palm,relative
217119.3608,0,282.58,0.00,282.58,0.00,,0,20.76,81.50,1,palm,relative
217119.3941,0,282.58,0.00,282.58,0.00,,0,14.96,73.97,1,palm,relative
217119.4275,0,282.58,0.00,282.58,0.00,,0,25.76,83.84,1,palm,relative
217119.4608,0,282.58,0.00,282.58,0.00,,0,10.59,70.24,1,palm,relative
217119.4942,0,282.58,0.00,282.58,0.00,,0,18.88,79.00,1,palm,relative
217119.5275,0,282.58,0.00,282.58,0.00,,0,19.29,76.28,1,palm,relative
217119.5609,0,282.58,0.00,282.58,0.00,,0,30.10,89.27,1,palm,relative
217119.5942,0,282.58,0.00,282.58,0.00,,0,11.48,73.81,1,palm,relative
217119.6276,0,282.58,0.00,282.58,0.00,,0,17.51,80.58,1,palm,relative
217119.6609,0,282.58,0.00,282.58,0.00,,0,12.50,71.49,1,palm,relative
217119.6943,0,282.58,0.00,282.58,0.00,,0,13.71,73.67,1,palm,relative
217119.7276,0,282.58,0.00,282.58,0.00,,0,20.28,76.36,1,palm,relative
217119.7610,0,282.58,0.00,282.58,0.00,,0,31.20,86.26,1,palm,relative
217119.7943,0,282.58,0.00,282.58,0.00,,0,15.82,78.35,1,palm,relative
217119.8277,0,282.58,0.00,282.58,0.00,,0,21.37,86.14,1,palm,relative
217119.8610,0,282.58,0.00,282.58,0.00,,0,10.84,73.88,1,palm,relative
217119.8944,0,282.58,0.00,282.58,0.00,,0,22.64,86.70,1,palm,relative
217119.9277,0,282.58,0.00,282.58,0.00,,0,10.07,70.37,1,palm,relative
217119.9611,0,282.58,0.00,282.58,0.00,,0,21.36,83.66,1,palm,relative
217119.9944,0,282.58,0.00,282.58,0.00,,0,11.77,74.36,1,palm,relative
217120.0278,0,282.58,0.00,282.58,0.00,,0,12.83,77.05,1,palm,relative
217120.0611,0,282.58,0.00,282.58,0.00,,0,20.35,79.31,1,palm,relative
217120.0945,0,282.58,0.00,282.58,0.00,,0,19.34,77.81,1,palm,relative
217120.1278,0,282.58,0.00,282.58,0.00,,0,19.65,78.87,1,palm,relative
217120.1612,0,282.58,0.00,282.58,0.00,,0,21.43,75.65,1,palm,relative
217120.1945,0,282.58,0.00,282.58,0.00,,0,22.61,79.94,1,palm,relative
217120.2279,0,282.58,0.00,282.58,0.00,,0,20.43,77.35,1,palm,relative
217120.2612,0,282.58,0.00,282.58,0.00,,0,26.02,83.49,1,palm,relative
217120.2946,0,282.58,0.00,282.58,0.00,,0,12.38,69.73,1,palm,relative
217120.3279,0,282.58,0.00,282.58,0.00,,0,22.91,81.10,1,palm,relative
217120.3613,0,282.58,0.00,282.58,0.00,,0,20.78,75.31,1,palm,relative
217120.3946,0,282.58,0.00,282.58,0.00,,0,30.32,84.04,1,palm,relative
217120.4280,0,282.58,0.00,282.58,0.00,,0,16.05,74.84,1,palm,relative
217120.4613,0,282.58,0.00,282.58,0.00,,0,18.73,78.14,1,palm,relative
217120.4947,0,282.58,0.00,282.58,0.00,,0,23.66,79.50,1,palm,relative
217120.5280,0,282.58,0.00,282.58,0.00,,0,33.07,88.07,1,palm,relative
217120.5614,0,282.58,0.00,282.58,0.00,,0,17.99,84.36,1,palm,relative
217120.5947,0,282.58,0.00,282.58,0.00,,0,12.62,80.77,1,palm,relative
217120.6281,0,282.58,0.00,282.58,0.00,,0,21.67,87.41,1,palm,relative
217120.6614,0,282.58,0.00,282.58,0.00,,0,14.76,83.22,1,palm,relative
217120.6948,0,282.58,0.00,282.58,0.00,,0,15.92,85.82,1,palm,relative
217120.7281,0,282.58,0.00,282.58,0.00,,0,15.49,82.18,1,palm,relative
217120.7615,0,282.58,0.00,282.58,0.00,,0,8.42,77.64,1,palm,relative
217120.7948,0,282.58,0.00,282.58,0.00,,0,15.85,81.86,1,palm,relative
217120.8282,0,282.58,0.00,282.58,0.00,,0,13.81,79.47,1,palm,relative
217120.8615,0,282.58,0.00,282.58,0.00,,0,8.61,76.42,1,palm,relative
217120.8949,0,282.58,0.00,282.58,0.00,,0,14.77,78.83,1,palm,relative
217120.9282,0,282.58,0.00,282.58,0.00,,0,13.31,77.10,1,palm,relative
217120.9616,0,282.58,0.00,282.58,0.00,,0,16.66,81.98,1,palm,relative
217120.9949,0,282.58,0.00,282.58,0.00,,0,12.20,72.61,1,palm,relative
217121.0283,0,282.58,0.00,282.58,0.00,,0,19.02,81.79,1,palm,relative
217121.0616,0,282.58,0.00,282.58,0.00,,0,19.99,76.77,1,palm,relative
217121.0950,0,282.58,0.00,282.58,0.00,,0,28.96,85.22,1,palm,relative
217121.1283,0,282.58,0.00,282.58,0.00,,0,9.62,69.02,1,palm,relative
217121.1617,0,282.58,0.00,282.58,0.00,,0,21.82,82.90,1,palm,relative
217121.1950,0,282.58,0.00,282.58,0.00,,0,10.68,68.45,1,palm,relative
217121.2284,0,282.58,0.00,282.58,0.00,,0,30.11,90.76,1,palm,relative
217121.2617,0,282.58,0.00,282.58,0.00,,0,11.27,77.45,1,palm,relative
217121.2951,0,282.58,0.00,282.58,0.00,,0,13.31,82.44,1,palm,relative
217121.3284,0,282.58,0.00,282.58,0.00,,0,13.36,76.95,1,palm,relative
217121.3618,0,282.58,0.00,282.58,0.00,,0,15.24,81.88,1,palm,relative
217121.3951,0,282.58,0.00,282.58,0.00,,0,13.05,74.27,1,palm,relative
217121.4285,0,282.58,0.00,282.58,0.00,,0,20.43,83.60,1,palm,relative
217121.4618,0,282.58,0.00,282.58,0.00,,0,19.46,83.07,1,palm,relative
217121.4952,0,282.58,0.00,282.58,0.00,,0,12.76,75.50,1,palm,relative
217121.5285,0,282.58,0.00,282.58,0.00,,0,17.19,78.75,1,palm,relative
217121.5619,0,282.58,0.00,282.58,0.00,,0,13.27,74.79,1,palm,relative
217121.5952,0,282.58,0.00,282.58,0.00,,0,14.01,77.53,1,palm,relative
217121.6286,0,282.58,0.00,282.58,0.00,,0,21.20,80.67,1,palm,relative
217121.6619,0,282.58,0.00,282.58,0.00,,0,13.51,72.35,1,palm,relative
217121.6953,0,282.58,0.00,282.58,0.00,,0,24.17,84.29,1,palm,relative
217121.7286,0,282.58,0.00,282.58,0.00,,0,10.82,70.11,1,palm,relative
217121.7620,0,282.58,0.00,282.58,0.00,,0,22.45,84.09,1,palm,relative
217121.7953,0,282.58,0.00,282.58,0.00,,0,12.58,69.78,1,palm,relative
217121.8287,0,282.58,0.00,282.58,0.00,,0,23.26,84.72,1,palm,relative
217121.8620,0,282.58,0.00,282.58,0.00,,0,12.89,71.79,1,palm,relative
217121.8954,0,282.58,0.00,282.58,0.00,,0,23.02,80.89,1,palm,relative
217121.9287,0,282.58,0.00,282.58,0.00,,0,12.33,70.56,1,palm,relative
217121.9621,0,282.58,0.00,282.58,0.00,,0,27.39,85.83,1,palm,relative
217121.9954,0,282.58,0.00,282.58,0.00,,0,7.94,67.41,1,palm,relative
217122.0288,0,282.58,0.00,282.58,0.00,,0,18.43,80.76,1,palm,relative
217122.0621,0,282.58,0.00,282.58,0.00,,0,22.25,80.85,1,palm,relative
217122.0955,0,282.58,0.00,282.58,0.00,,0,16.23,74.71,1,palm,relative
217122.1288,0,282.58,0.00,282.58,0.00,,0,20.20,77.48,1,palm,relative
217122.1622,0,282.58,0.00,282.58,0.00,,0,21.37,78.87,1,palm,relative
217122.1955,0,282.58,0.00,282.58,0.00,,0,21.42,76.47,1,palm,relative
217122.2289,0,282.58,0.00,282.58,0.00,,0,24.46,78.80,1,palm,relative
217122.2622,0,282.58,0.00,282.58,0.00,,0,25.03,78.25,1,palm,relative
217122.2956,0,282.58,0.00,282.58,0.00,,0,30.66,82.86,1,palm,relative
217122.3289,0,282.58,0.00,282.58,0.00,,0,13.01,72.63,1,palm,relative
217122.3623,0,282.58,0.00,282.58,0.00,,0,21.09,81.71,1,palm,relative
217122.3956,0,282.58,0.00,282.58,0.00,,0,22.23,78.67,1,palm,relative
217122.4290,0,282.58,0.00,282.58,0.00,,0,20.64,76.00,1,palm,relative
217122.4623,0,282.58,0.00,282.58,0.00,,0,26.81,81.59,1,palm,relative
217122.4957,0,282.58,0.00,282.58,0.00,,0,18.26,72.08,1,palm,relative
217122.5290,0,282.58,0.00,282.58,0.00,,0,31.58,85.88,1,palm,relative
217122.5624,0,282.58,0.00,282.58,0.00,,0,11.15,73.39,1,palm,relative
217122.5957,0,282.58,0.00,282.58,0.00,,0,20.70,84.17,1,palm,relative
217122.6291,0,282.58,0.00,282.58,0.00,,0,21.11,79.99,1,palm,relative
217122.6624,0,282.58,0.00,282.58,0.00,,0,20.69,79.99,1,palm,relative
217122.6958,0,282.58,0.00,282.58,0.00,,0,11.99,72.02,1,palm,relative
217122.7291,0,282.58,0.00,282.58,0.00,,0,18.19,79.42,1,palm,relative
217122.7625,0,282.58,0.00,282.58,0.00,,0,26.26,88.03,1,palm,relative
217122.7958,0,282.58,0.00,282.58,0.00,,0,6.81,67.39,1,palm,relative
217122.8292,0,282.58,0.00,282.58,0.00,,0,21.50,84.17,1,palm,relative
217122.8625,0,282.58,0.00,282.58,0.00,,0,17.41,74.60,1,palm,relative
217122.8959,0,282.58,0.00,282.58,0.00,,0,16.49,74.35,1,palm,relative
217122.9292,0,282.58,0.00,282.58,0.00,,0,18.95,72.93,1,palm,relative
217122.9626,0,282.58,0.00,282.58,0.00,,0,22.98,77.23,1,palm,relative
217122.9959,0,282.58,0.00,282.58,0.00,,0,17.00,72.11,1,palm,relative
217123.0293,0,282.58,0.00,282.58,0.00,,0,19.57,74.06,1,palm,relative
217123.0626,0,282.58,0.00,282.58,0.00,,0,28.97,83.20,1,palm,relative
217123.0960,0,282.58,0.00,282.58,0.00,,0,17.12,72.80,1,palm,relative
217123.1293,0,282.58,0.00,282.58,0.00,,0,19.20,76.45,1,palm,relative
217123.1627,0,282.58,0.00,282.58,0.00,,0,21.15,75.61,1,palm,relative
217123.1960,0,282.58,0.00,282.58,0.00,,0,24.71,77.91,1,palm,relative
217123.2294,0,282.58,0.00,282.58,0.00,,0,18.42,69.96,1,palm,relative
217123.2627,0,282.58,0.00,282.58,0.00,,0,21.93,73.17,1,palm,relative
217123.2961,0,282.58,0.00,282.58,0.00,,0,22.25,75.58,1,palm,relative
217123.3294,0,282.58,0.00,282.58,0.00,,0,21.24,74.48,1,palm,relative
217123.3628,0,282.58,0.00,282.58,0.00,,0,24.93,76.98,1,palm,relative
217123.3961,0,282.58,0.00,282.58,0.00,,0,20.97,71.33,1,palm,relative
217123.4295,0,282.58,0.00,282.58,0.00,,0,25.57,74.83,1,palm,relative
217123.4628,0,282.58,0.00,282.58,0.00,,0,32.87,82.43,1,palm,relative
217123.4962,0,282.58,0.00,282.58,0.00,,0,18.25,74.16,1,palm,relative
217123.5295,0,282.58,0.00,282.58,0.00,,0,24.27,79.36,1,palm,relative
217123.5629,0,282.58,0.00,282.58,0.00,,0,21.29,77.72,1,palm,relative
217123.5962,0,282.58,0.00,282.58,0.00,,0,17.72,73.76,1,palm,relative
217123.6296,0,282.58,0.00,282.58,0.00,,0,30.10,85.18,1,palm,relative
217123.6629,0,282.58,0.00,282.58,0.00,,0,20.84,79.94,1,palm,relative
217123.6963,0,282.58,0.00,282.58,0.00,,0,24.24,82.43,1,palm,relative
217123.7296,0,282.58,0.00,282.58,0.00,,0,15.95,73.14,1,palm,relative
217123.7630,0,282.58,0.00,282.58,0.00,,0,24.32,81.51,1,palm,relative
217123.7963,0,282.58,0.00,282.58,0.00,,0,17.77,79.02,1,palm,relative
217123.8297,0,282.58,0.00,282.58,0.00,,0,8.94,70.65,1,palm,relative
217123.8630,0,282.58,0.00,282.58,0.00,,0,23.18,82.95,1,palm,relative
217123.8964,0,282.58,0.00,282.58,0.00,,0,10.31,69.11,1,palm,relative
217123.9297,0,282.58,0.00,282.58,0.00,,0,24.80,83.76,1,palm,relative
217123.9631,0,282.58,0.00,282.58,0.00,,0,20.94,84.06,1,palm,relative
217123.9964,0,282.58,0.00,282.58,0.00,,0,14.68,77.73,1,palm,relative
217124.0298,0,282.58,0.00,282.58,0.00,,0,20.03,82.32,1,palm,relative
217124.0631,0,282.58,0.00,282.58,0.00,,0,12.34,73.85,1,palm,relative
217124.0965,0,282.58,0.00,282.58,0.00,,0,12.81,75.73,1,palm,relative
217124.1298,0,282.58,0.00,282.58,0.00,,0,18.15,78.58,1,palm,relative
217124.1632,0,282.58,0.00,282.58,0.00,,0,15.06,74.52,1,palm,relative
217124.1965,0,282.58,0.00,282.58,0.00,,0,17.23,77.82,1,palm,relative
217124.2299,0,282.58,0.00,282.58,0.00,,0,19.09,76.72,1,palm,relative
217124.2632,0,282.58,0.00,282.58,0.00,,0,24.20,82.21,1,palm,relative
217124.2966,0,282.58,0.00,282.58,0.00,,0,18.06,74.18,1,palm,relative
217124.3299,0,282.58,0.00,282.58,0.00,,0,25.04,80.12,1,palm,relative
217124.3633,0,282.58,0.00,282.58,0.00,,0,35.48,89.19,1,palm,relative
217124.3966,0,282.58,0.00,282.58,0.00,,0,15.30,79.30,1,palm,relative
217124.4300,0,282.58,0.00,282.58,0.00,,0,13.97,79.18,1,palm,relative
217124.4633,0,282.58,0.00,282.58,0.00,,0,21.53,82.90,1,palm,relative
217124.4967,0,282.58,0.00,282.58,0.00,,0,9.42,69.53,1,palm,relative
217124.5300,0,282.58,0.00,282.58,0.00,,0,19.45,82.53,1,palm,relative
217124.5634,0,282.58,0.00,282.58,0.00,,0,12.37,76.67,1,palm,relative
217124.5967,0,282.58,0.00,282.58,0.00,,0,17.76,82.83,1,palm,relative
217124.6301,0,282.58,0.00,282.58,0.00,,0,10.03,70.62,1,palm,relative
217124.6634,0,282.58,0.00,282.58,0.00,,0,20.80,83.27,1,palm,relative
217124.6968,0,282.58,0.00,282.58,0.00,,0,11.98,69.50,1,palm,relative
217124.7301,0,282.58,0.00,282.58,0.00,,0,27.86,84.53,1,palm,relative
217124.7635,0,282.58,0.00,282.58,0.00,,0,13.52,74.73,1,palm,relative
217124.7968,0,282.58,0.00,282.58,0.00,,0,15.95,77.16,1,palm,relative
217124.8302,0,282.58,0.00,282.58,0.00,,0,18.03,79.21,1,palm,relative
217124.8635,0,282.58,0.00,282.58,0.00,,0,19.94,79.14,1,palm,relative
217124.8969,0,282.58,0.00,282.58,0.00,,0,19.77,78.18,1,palm,relative
217124.9302,0,282.58,0.00,282.58,0.00,,0,16.94,74.91,1,palm,relative
217124.9636,0,282.58,0.00,282.58,0.00,,0,22.46,81.20,1,palm,relative
217124.9969,0,282.58,0.00,282.58,0.00,,0,25.87,81.28,1,palm,relative
217125.0303,0,282.58,0.00,282.58,0.00,,0,28.75,83.08,1,palm,relative
217125.0636,0,282.58,0.00,282.58,0.00,,0,23.53,77.77,1,palm,relative
217125.0970,0,282.58,0.00,282.58,0.00,,0,26.84,81.19,1,palm,relative
217125.1303,0,282.58,0.00,282.58,0.00,,0,12.56,73.15,1,palm,relative
217125.1637,0,282.58,0.00,282.58,0.00,,0,14.39,77.13,1,palm,relative
217125.1970,0,282.58,0.00,282.58,0.00,,0,19.95,79.07,1,palm,relative
217125.2304,0,282.58,0.00,282.58,0.00,,0,19.02,78.08,1,palm,relative
217125.2637,0,282.58,0.00,282.58,0.00,,0,23.34,82.72,1,palm,relative
217125.2971,0,282.58,0.00,282.58,0.00,,0,18.14,74.85,1,palm,relative
217125.3304,0,282.58,0.00,282.58,0.00,,0,22.39,79.78,1,palm,relative
217125.3638,0,282.58,0.00,282.58,0.00,,0,23.20,78.64,1,palm,relative
217125.3971,0,282.58,0.00,282.58,0.00,,0,24.47,77.97,1,palm,relative
217125.4305,0,282.58,0.00,282.58,0.00,,0,31.10,83.68,1,palm,relative
217125.4638,0,282.58,0.00,282.58,0.00,,0,16.47,76.34,1,palm,relative
217125.4972,0,282.58,0.00,282.58,0.00,,0,13.98,75.35,1,palm,relative
217125.5305,0,282.58,0.00,282.58,0.00,,0,16.70,77.40,1,palm,relative
217125.5639,0,282.58,0.00,282.58,0.00,,0,25.31,89.25,1,palm,relative
217125.5972,0,282.58,0.00,282.58,0.00,,0,7.13,70.88,1,palm,relative
217125.6306,0,282.58,0.00,282.58,0.00,,0,13.91,81.30,1,palm,relative
217125.6639,0,282.58,0.00,282.58,0.00,,0,12.92,75.14,1,palm,relative
217125.6973,0,282.58,0.00,282.58,0.00,,0,13.19,75.42,1,palm,relative
217125.7306,0,282.58,0.00,282.58,0.00,,0,15.16,79.25,1,palm,relative
217125.7640,0,282.58,0.00,282.58,0.00,,0,16.25,75.90,1,palm,relative
217125.7973,0,282.58,0.00,282.58,0.00,,0,17.56,78.65,1,palm,relative
217125.8307,0,282.58,0.00,282.58,0.00,,0,21.73,81.00,1,palm,relative
217125.8640,0,282.58,0.00,282.58,0.00,,0,16.67,74.71,1,palm,relative
217125.8974,0,282.58,0.00,282.58,0.00,,0,30.15,89.14,1,palm,relative
217125.9307,0,282.58,0.00,282.58,0.00,,0,10.60,72.60,1,palm,relative
217125.9641,0,282.58,0.00,282.58,0.00,,0,15.94,80.38,1,palm,relative
217125.9974,0,282.58,0.00,282.58,0.00,,0,11.44,70.92,1,palm,relative
217126.0308,0,282.58,0.00,282.58,0.00,,0,15.63,76.90,1,palm,relative
217126.0641,0,282.58,0.00,282.58,0.00,,0,23.58,81.12,1,palm,relative
217126.0975,0,282.58,0.00,282.58,0.00,,0,15.74,72.45,1,palm,relative
217126.1308,0,282.58,0.00,282.58,0.00,,0,17.44,75.40,1,palm,relative
217126.1642,0,282.58,0.00,282.58,0.00,,0,20.68,77.30,1,palm,relative
217126.1975,0,282.58,0.00,282.58,0.00,,0,27.35,82.67,1,palm,relative
217126.2309,0,282.58,0.00,282.58,0.00,,0,18.69,78.52,1,palm,relative
217126.2642,0,282.58,0.00,282.58,0.00,,0,15.69,75.18,1,palm,relative
217126.2976,0,282.58,0.00,282.58,0.00,,0,20.61,80.29,1,palm,relative
217126.3309,0,282.58,0.00,282.58,0.00,,0,22.94,80.08,1,palm,relative
217126.3643,0,282.58,0.00,282.58,0.00,,0,18.11,73.98,1,palm,relative
217126.3976,0,282.58,0.00,282.58,0.00,,0,24.74,82.75,1,palm,relative
217126.4310,0,282.58,0.00,282.58,0.00,,0,12.56,70.33,1,palm,relative
217126.4643,0,282.58,0.00,282.58,0.00,,0,24.69,83.50,1,palm,relative
217126.4977,0,282.58,0.00,282.58,0.00,,0,12.05,70.24,1,palm,relative
217126.5310,0,282.58,0.00,282.58,0.00,,0,20.06,78.67,1,palm,relative
217126.5644,0,282.58,0.00,282.58,0.00,,0,19.88,76.24,1,palm,relative
217126.5977,0,282.58,0.00,282.58,0.00,,0,14.47,71.30,1,palm,relative
217126.6311,0,282.58,0.00,282.58,0.00,,0,28.14,84.11,1,palm,relative
217126.6644,0,282.58,0.00,282.58,0.00,,0,22.44,77.15,1,palm,relative
217126.6978,0,282.58,0.00,282.58,0.00,,0,20.23,74.24,1,palm,relative
217126.7311,0,282.58,0.00,282.58,0.00,,0,22.65,77.04,1,palm,relative
217126.7645,0,282.58,0.00,282.58,0.00,,0,31.14,83.41,1,palm,relative
217126.7978,0,282.58,0.00,282.58,0.00,,0,18.83,84.85,1,palm,relative
217126.8312,0,282.58,0.00,282.58,0.00,,0,12.53,77.88,1,palm,relative
217126.8645,0,282.58,0.00,282.58,0.00,,0,16.98,85.07,1,palm,relative
217126.8979,0,282.58,0.00,282.58,0.00,,0,13.90,76.17,1,palm,relative
217126.9312,0,282.58,0.00,282.58,0.00,,0,19.63,81.00,1,palm,relative
217126.9646,0,282.58,0.00,282.58,0.00,,0,11.34,72.30,1,palm,relative
217126.9979,0,282.58,0.00,282.58,0.00,,0,18.02,82.15,1,palm,relative
217127.0313,0,282.58,0.00,282.58,0.00,,0,24.52,83.00,1,palm,relative
217127.0646,0,282.58,0.00,282.58,0.00,,0,11.14,69.32,1,palm,relative
217127.0980,0,282.58,0.00,282.58,0.00,,0,20.06,78.95,1,palm,relative
217127.1313,0,282.58,0.00,282.58,0.00,,0,25.94,82.51,1,palm,relative
217127.1647,0,282.58,0.00,282.58,0.00,,0,16.83,74.02,1,palm,relative
217127.1980,0,282.58,0.00,282.58,0.00,,0,26.94,83.96,1,palm,relative
217127.2314,0,282.58,0.00,282.58,0.00,,0,20.14,77.47,1,palm,relative
217127.2647,0,282.58,0.00,282.58,0.00,,0,16.96,73.04,1,palm,relative
217127.2981,0,282.58,0.00,282.58,0.00,,0,22.21,78.77,1,palm,relative
217127.3314,0,282.58,0.00,282.58,0.00,,0,33.16,85.62,1,palm,relative
217127.3648,0,282.58,0.00,282.58,0.00,,0,11.84,74.88,1,palm,relative
217127.3981,0,282.58,0.00,282.58,0.00,,0,11.41,75.68,1,palm,relative
217127.4315,0,282.58,0.00,282.58,0.00,,0,7.89,76.72,1,palm,relative
217127.4648,0,282.58,0.00,282.58,0.00,,0,12.57,89.02,1,palm,relative
217127.4982,0,282.58,0.00,282.58,0.00,,0,8.40,80.84,1,palm,relative
217127.5315,0,282.58,0.00,282.58,0.00,,0,14.41,89.39,1,palm,relative
217127.5649,0,282.58,0.00,282.58,0.00,,0,19.24,91.27,1,palm,relative
217127.5982,0,282.58,0.00,282.58,0.00,,0,13.35,89.37,1,palm,relative
217127.6316,0,282.58,0.00,282.58,0.00,,0,13.39,85.33,1,palm,relative
217127.6649,0,282.58,0.00,282.58,0.00,,0,15.04,85.95,1,palm,relative
217127.6983,0,282.58,0.00,282.58,0.00,,0,10.30,83.94,1,palm,relative
217127.7316,0,282.58,0.00,282.58,0.00,,0,16.98,84.66,1,palm,relative
217127.7650,0,282.58,0.00,282.58,0.00,,0,14.55,84.27,1,palm,relative
217127.7983,0,282.58,0.00,282.58,0.00,,0,17.12,83.58,1,palm,relative
217127.8317,0,282.58,0.00,282.58,0.00,,0,13.72,83.76,1,palm,relative
217127.8650,0,282.58,0.00,282.58,0.00,,0,15.03,82.40,1,palm,relative
217127.8984,0,282.58,0.00,282.58,0.00,,0,15.29,85.11,1,palm,relative
217127.9317,0,282.58,0.00,282.58,0.00,,0,16.43,81.69,1,palm,relative
217127.9651,0,282.58,0.00,282.58,0.00,,0,11.02,75.94,1,palm,relative
217127.9984,0,282.58,0.00,282.58,0.00,,0,11.45,77.86,1,palm,relative
217128.0318,0,282.58,0.00,282.58,0.00,,0,10.69,75.39,1,palm,relative
217128.0651,0,282.58,0.00,282.58,0.00,,0,12.12,77.26,1,palm,relative
217128.0985,0,282.58,0.00,282.58,0.00,,0,14.84,75.78,1,palm,relative
217128.1318,0,282.58,0.00,282.58,0.00,,0,19.65,81.19,1,palm,relative
217128.1652,0,282.58,0.00,282.58,0.00,,0,11.89,70.92,1,palm,relative
217128.1985,0,282.58,0.00,282.58,0.00,,0,12.43,74.65,1,palm,relative
217128.2319,0,282.58,0.00,282.58,0.00,,0,21.70,77.77,1,palm,relative
217128.2652,0,282.58,0.00,282.58,0.00,,0,20.82,76.12,1,palm,relative
217128.2986,0,282.58,0.00,282.58,0.00,,0,30.22,84.62,1,palm,relative
217128.3319,0,282.58,0.00,282.58,0.00,,0,11.72,71.28,1,palm,relative
217128.3653,0,282.58,0.00,282.58,0.00,,0,26.20,85.67,1,palm,relative
217128.3986,0,282.58,0.00,282.58,0.00,,0,15.82,74.79,1,palm,relative
217128.4319,0,282.58,0.00,282.58,0.00,,0,17.88,78.08,1,palm,relative
217128.4653,0,282.58,0.00,282.58,0.00,,0,25.19,80.45,1,palm,relative
217128.4986,0,282.58,0.00,282.58,0.00,,0,24.23,78.02,1,palm,relative
217128.5320,0,282.58,0.00,282.58,0.00,,0,27.97,79.95,1,palm,relative
217128.5653,0,282.58,0.00,282.58,0.00,,0,29.06,80.42,1,palm,relative
217128.5987,0,282.58,0.00,282.58,0.00,,0,13.86,70.06,1,palm,relative
217128.6320,0,282.58,0.00,282.58,0.00,,0,25.75,82.91,1,palm,relative
217128.6654,0,282.58,0.00,282.58,0.00,,0,8.83,74.08,1,palm,relative
217128.6988,0,282.58,0.00,282.58,0.00,,0,27.69,95.14,1,palm,relative
217128.7321,0,282.58,0.00,282.58,0.00,,0,18.59,83.82,1,palm,relative
217128.7655,0,282.58,0.00,282.58,0.00,,0,10.21,75.90,1,palm,relative
217128.7988,0,282.58,0.00,282.58,0.00,,0,10.72,80.55,1,palm,relative
217128.8322,0,282.58,0.00,282.58,0.00,,0,23.35,84.20,1,palm,relative
217128.8655,0,282.58,0.00,282.58,0.00,,0,8.51,68.73,1,palm,relative
217128.8988,0,282.58,0.00,282.58,0.00,,0,26.56,86.81,1,palm,relative
217128.9322,0,282.58,0.00,282.58,0.00,,0,10.81,73.28,1,palm,relative
217128.9655,0,282.58,0.00,282.58,0.00,,0,14.81,80.37,1,palm,relative
217128.9989,0,282.58,0.00,282.58,0.00,,0,11.67,70.25,1,palm,relative
217129.0322,0,282.58,0.00,282.58,0.00,,0,25.28,82.85,1,palm,relative
217129.0656,0,282.58,0.00,282.58,0.00,,0,13.03,68.75,1,palm,relative
217129.0990,0,282.58,0.00,282.58,0.00,,0,32.10,88.34,1,palm,relative
217129.1323,0,282.58,0.00,282.58,0.00,,0,13.76,74.84,1,palm,relative
217129.1657,0,282.58,0.00,282.58,0.00,,0,18.48,79.41,1,palm,relative
217129.1990,0,282.58,0.00,282.58,0.00,,0,17.13,77.53,1,palm,relative
217129.2324,0,282.58,0.00,282.58,0.00,,0,17.97,78.37,1,palm,relative
217129.2657,0,282.58,0.00,282.58,0.00,,0,21.59,83.02,1,palm,relative
217129.2991,0,282.58,0.00,282.58,0.00,,0,14.72,73.10,1,palm,relative
217129.3324,0,282.58,0.00,282.58,0.00,,0,21.76,80.45,1,palm,relative
217129.3657,0,282.58,0.00,282.58,0.00,,0,15.15,72.62,1,palm,relative
217129.3991,0,282.58,0.00,282.58,0.00,,0,22.64,81.24,1,palm,relative
217129.4324,0,282.58,0.00,282.58,0.00,,0,17.50,73.28,1,palm,relative
217129.4658,0,282.58,0.00,282.58,0.00,,0,27.68,84.34,1,palm,relative
217129.4991,0,282.58,0.00,282.58,0.00,,0,20.84,79.37,1,palm,relative
217129.5325,0,282.58,0.00,282.58,0.00,,0,17.64,75.86,1,palm,relative
