t,hand,raw_x,raw_y,x,y,pinch_ratio,pinched,vision_ms,latency_ms,filter,anchor,mode,cam_x,cam_y,sensitivity
218114.9826,0,756.00,491.00,756.00,491.00,,0,32.75,145.78,1,palm,direct,-1.0000,-1.0000,high
218115.0159,1,756.00,491.00,756.00,491.00,,0,23.54,136.20,1,palm,direct,0.2563,0.1728,high
218115.0493,1,791.79,522.94,756.00,491.00,0.110,0,46.85,149.80,1,palm,direct,0.2722,0.2265,high
218115.0826,1,804.07,520.92,756.00,491.00,0.158,0,30.88,147.80,1,palm,direct,0.2916,0.2725,high
218115.1160,0,756.00,491.00,756.00,491.00,,0,34.73,149.48,1,palm,direct,-1.0000,-1.0000,high
218115.1493,0,756.00,491.00,756.00,491.00,,0,60.50,176.88,1,palm,direct,-1.0000,-1.0000,high
218115.1827,1,1512.00,627.82,1484.52,621.79,0.812,0,32.70,176.48,1,palm,direct,0.3548,0.2847,high
218115.2494,0,1484.52,621.79,1484.52,621.79,,0,9.14,119.05,1,palm,direct,-1.0000,-1.0000,high
218115.2827,0,1484.52,621.79,1484.52,621.79,,0,13.89,112.35,1,palm,direct,-1.0000,-1.0000,high
218115.3161,0,1484.52,621.79,1484.52,621.79,,0,15.50,115.72,1,palm,direct,-1.0000,-1.0000,high
218115.3494,0,1484.52,621.79,1484.52,621.79,,0,43.33,141.44,1,palm,direct,-1.0000,-1.0000,high
218115.3828,0,1484.52,621.79,1484.52,621.79,,0,14.88,123.21,1,palm,direct,-1.0000,-1.0000,high
218115.4161,0,1484.52,621.79,1484.52,621.79,,0,18.26,117.58,1,palm,direct,-1.0000,-1.0000,high
218115.4495,0,1484.52,621.79,1484.52,621.79,,0,12.66,111.07,1,palm,direct,-1.0000,-1.0000,high
218115.4828,0,1484.52,621.79,1484.52,621.79,,0,18.68,120.73,1,palm,direct,-1.0000,-1.0000,high
218115.5162,0,1484.52,621.79,1484.52,621.79,,0,18.33,114.28,1,palm,direct,-1.0000,-1.0000,high
218115.5495,0,1484.52,621.79,1484.52,621.79,,0,26.18,121.56,1,palm,direct,-1.0000,-1.0000,high
218115.5829,0,1484.52,621.79,1484.52,621.79,,0,13.70,111.30,1,palm,direct,-1.0000,-1.0000,high
218115.6162,0,1484.52,621.79,1484.52,621.79,,0,19.26,114.35,1,palm,direct,-1.0000,-1.0000,high
218115.6496,0,1484.52,621.79,1484.52,621.79,,0,19.74,117.52,1,palm,direct,-1.0000,-1.0000,high
218115.6829,0,1484.52,621.79,1484.52,621.79,,0,17.43,119.80,1,palm,direct,-1.0000,-1.0000,high
218115.7163,0,1484.52,621.79,1484.52,621.79,,0,17.79,107.49,1,palm,direct,-1.0000,-1.0000,high
218115.7496,0,1484.52,621.79,1484.52,621.79,,0,18.60,110.41,1,palm,direct,-1.0000,-1.0000,high
218115.7830,0,1484.52,621.79,1484.52,621.79,,0,23.90,115.16,1,palm,direct,-1.0000,-1.0000,high
218115.8163,0,1484.52,621.79,1484.52,621.79,,0,77.38,170.81,1,palm,direct,-1.0000,-1.0000,high
218115.8497,0,1484.52,621.79,1484.52,621.79,,0,12.29,150.13,1,palm,direct,-1.0000,-1.0000,high
218115.8830,0,1484.52,621.79,1484.52,621.79,,0,24.10,141.19,1,palm,direct,-1.0000,-1.0000,high
218115.9164,0,1484.52,621.79,1484.52,621.79,,0,12.69,127.53,1,palm,direct,-1.0000,-1.0000,high
218115.9497,0,1484.52,621.79,1484.52,621.79,,0,32.41,143.45,1,palm,direct,-1.0000,-1.0000,high
218115.9831,0,1484.52,621.79,1484.52,621.79,,0,31.17,145.93,1,palm,direct,-1.0000,-1.0000,high
218116.0164,0,1484.52,621.79,1484.52,621.79,,0,26.23,138.93,1,palm,direct,-1.0000,-1.0000,high
218116.0498,0,1484.52,621.79,1484.52,621.79,,0,25.74,140.40,1,palm,direct,-1.0000,-1.0000,high
218116.0831,0,1484.52,621.79,1484.52,621.79,,0,12.22,121.34,1,palm,direct,-1.0000,-1.0000,high
218116.1165,0,1484.52,621.79,1484.52,621.79,,0,34.48,147.23,1,palm,direct,-1.0000,-1.0000,high
218116.1498,0,1484.52,621.79,1484.52,621.79,,0,31.28,145.41,1,palm,direct,-1.0000,-1.0000,high
218116.1832,0,1484.52,621.79,1484.52,621.79,,0,24.33,140.53,1,palm,direct,-1.0000,-1.0000,high
218116.2165,0,1484.52,621.79,1484.52,621.79,,0,16.60,124.10,1,palm,direct,-1.0000,-1.0000,high
218116.2499,0,1484.52,621.79,1484.52,621.79,,0,20.95,125.85,1,palm,direct,-1.0000,-1.0000,high
218116.2832,0,1484.52,621.79,1484.52,621.79,,0,20.49,124.52,1,palm,direct,-1.0000,-1.0000,high
218116.3166,0,1484.52,621.79,1484.52,621.79,,0,28.77,136.54,1,palm,direct,-1.0000,-1.0000,high
218116.3499,0,1484.52,621.79,1484.52,621.79,,0,7.32,110.62,1,palm,direct,-1.0000,-1.0000,high
218116.3833,0,1484.52,621.79,1484.52,621.79,,0,8.95,115.47,1,palm,direct,-1.0000,-1.0000,high
218116.4166,0,1484.52,621.79,1484.52,621.79,,0,16.33,120.81,1,palm,direct,-1.0000,-1.0000,high
218116.4500,0,1484.52,621.79,1484.52,621.79,,0,14.97,122.90,1,palm,direct,-1.0000,-1.0000,high
218116.4833,0,1484.52,621.79,1484.52,621.79,,0,13.25,118.96,1,palm,direct,-1.0000,-1.0000,high
218116.5167,0,1484.52,621.79,1484.52,621.79,,0,14.65,121.29,1,palm,direct,-1.0000,-1.0000,high
218116.5500,0,1484.52,621.79,1484.52,621.79,,0,32.49,139.18,1,palm,direct,-1.0000,-1.0000,high
218116.5834,0,1484.52,621.79,1484.52,621.79,,0,15.03,121.65,1,palm,direct,-1.0000,-1.0000,high
218116.6167,0,1484.52,621.79,1484.52,621.79,,0,26.24,150.09,1,palm,direct,-1.0000,-1.0000,high
218116.6501,0,1484.52,621.79,1484.52,621.79,,0,24.78,141.65,1,palm,direct,-1.0000,-1.0000,high
218116.6834,0,1484.52,621.79,1484.52,621.79,,0,30.40,138.92,1,palm,direct,-1.0000,-1.0000,high
218116.7168,0,1484.52,621.79,1484.52,621.79,,0,11.22,117.01,1,palm,direct,-1.0000,-1.0000,high
218116.7501,0,1484.52,621.79,1484.52,621.79,,0,36.41,144.45,1,palm,direct,-1.0000,-1.0000,high
218116.7835,0,1484.52,621.79,1484.52,621.79,,0,11.73,122.96,1,palm,direct,-1.0000,-1.0000,high
218116.8168,0,1484.52,621.79,1484.52,621.79,,0,17.83,122.22,1,palm,direct,-1.0000,-1.0000,high
218116.8502,0,1484.52,621.79,1484.52,621.79,,0,15.84,114.53,1,palm,direct,-1.0000,-1.0000,high
218116.8835,0,1484.52,621.79,1484.52,621.79,,0,13.27,115.70,1,palm,direct,-1.0000,-1.0000,high
218116.9169,0,1484.52,621.79,1484.52,621.79,,0,22.60,122.55,1,palm,direct,-1.0000,-1.0000,high
218116.9502,0,1484.52,621.79,1484.52,621.79,,0,12.64,115.20,1,palm,direct,-1.0000,-1.0000,high
218116.9836,0,1484.52,621.79,1484.52,621.79,,0,18.62,116.04,1,palm,direct,-1.0000,-1.0000,high
218117.0169,0,1484.52,621.79,1484.52,621.79,,0,23.21,120.92,1,palm,direct,-1.0000,-1.0000,high
218117.0503,0,1484.52,621.79,1484.52,621.79,,0,16.91,111.67,1,palm,direct,-1.0000,-1.0000,high
218117.0836,0,1484.52,621.79,1484.52,621.79,,0,20.63,118.05,1,palm,direct,-1.0000,-1.0000,high
218117.1170,1,1484.52,621.79,1484.52,621.79,,0,43.29,136.07,1,palm,direct,0.3522,0.2797,high
218117.1503,1,1228.39,508.03,1272.17,535.87,1.133,0,43.80,146.66,1,palm,direct,0.3302,0.2666,high
218117.1837,1,1215.25,526.82,1272.17,535.87,0.114,0,37.17,150.72,1,palm,direct,0.2978,0.2654,high
218117.2170,1,1087.72,342.47,1118.69,389.36,0.226,0,41.96,159.70,1,palm,direct,0.2868,0.2442,high
218117.2504,0,1118.69,389.36,1118.69,389.36,,0,35.13,161.73,1,palm,direct,-1.0000,-1.0000,high
218117.2837,0,1118.69,389.36,1118.69,389.36,,0,25.10,153.75,1,palm,direct,-1.0000,-1.0000,high
218117.3171,1,1512.00,0.00,1507.74,4.22,,0,32.03,152.70,1,palm,direct,0.6499,0.2001,high
218117.3504,1,1512.00,260.82,1511.85,164.26,0.275,0,31.54,151.09,1,palm,direct,0.6468,0.2340,high
218117.3838,1,1508.89,554.32,1509.42,318.20,0.320,0,39.30,157.24,1,palm,direct,0.6453,0.2676,high
218117.4171,1,1481.00,818.52,1486.12,690.46,0.311,0,56.84,180.88,1,palm,direct,0.6429,0.2979,high
218117.4505,1,1479.33,973.11,1480.73,911.01,0.337,0,39.10,187.05,1,palm,direct,0.6427,0.3156,high
218117.5172,1,1453.59,982.00,1459.46,976.29,0.360,0,35.15,155.70,1,palm,direct,0.6405,0.3224,high
218117.5505,1,1400.90,982.00,1424.65,981.17,0.366,0,31.50,153.95,1,palm,direct,0.6360,0.3253,high
218117.5839,1,1370.57,982.00,1394.71,981.86,0.342,0,56.97,177.74,1,palm,direct,0.6334,0.3260,high
218117.6172,1,1322.50,912.84,1357.42,941.89,0.350,0,41.20,186.02,1,palm,direct,0.6292,0.3176,high
218117.6839,1,1226.66,874.86,1297.86,898.54,0.339,0,33.97,153.42,1,palm,direct,0.6210,0.3132,high
218117.7173,1,1202.92,923.92,1279.41,907.23,0.324,0,38.40,158.60,1,palm,direct,0.6189,0.3188,high
218117.7506,1,1200.09,916.58,1254.38,911.94,0.325,0,31.26,157.35,1,palm,direct,0.6187,0.3180,high
218117.7840,1,1220.78,982.00,1239.81,974.30,0.308,0,31.87,156.54,1,palm,direct,0.6205,0.3309,high
218117.8173,1,1224.40,982.00,1237.27,977.37,0.335,0,30.69,154.43,1,palm,direct,0.6208,0.3309,high
218117.8507,1,1282.16,982.00,1239.66,978.85,0.301,0,40.40,161.90,1,palm,direct,0.6258,0.3431,high
218117.8840,1,1302.58,982.00,1251.24,980.94,0.301,0,23.51,152.27,1,palm,direct,0.6275,0.3408,high
218117.9174,1,1326.14,982.00,1274.53,981.78,0.299,0,39.59,158.78,1,palm,direct,0.6295,0.3417,high
218117.9507,1,1335.19,982.00,1296.20,981.95,0.300,0,35.91,161.55,1,palm,direct,0.6303,0.3417,high
218117.9841,1,1346.45,952.23,1315.81,970.51,0.294,0,26.28,154.75,1,palm,direct,0.6313,0.3379,high
218118.0174,1,1379.91,925.31,1343.05,954.62,0.284,0,33.60,155.12,1,palm,direct,0.6342,0.3349,high
218118.0508,1,1377.27,879.45,1356.71,944.70,0.283,0,31.59,153.83,1,palm,direct,0.6339,0.3296,high
218118.0841,1,1394.71,923.61,1371.18,939.61,0.275,0,30.25,150.87,1,palm,direct,0.6354,0.3347,high
218118.1175,1,1442.06,918.05,1403.22,933.76,0.270,0,65.16,182.90,1,palm,direct,0.6395,0.3340,high
218118.1508,1,1452.91,881.23,1426.15,917.58,0.274,0,39.63,189.76,1,palm,direct,0.6404,0.3298,high
218118.2175,1,1452.57,847.38,1442.11,880.00,0.289,0,51.52,174.94,1,palm,direct,0.6404,0.3259,high
218118.2509,1,1435.08,823.61,1440.96,856.55,0.296,0,43.74,185.53,1,palm,direct,0.6389,0.3232,high
218118.2842,1,1450.23,843.09,1442.30,852.88,0.297,0,37.37,189.69,1,palm,direct,0.6402,0.3254,high
218118.3509,1,1411.85,856.97,1436.20,852.66,0.298,0,50.21,173.44,1,palm,direct,0.6369,0.3270,high
218118.3843,1,1395.28,861.41,1429.84,854.00,0.300,0,40.83,181.15,1,palm,direct,0.6355,0.3275,high
218118.4510,1,1404.63,886.67,1422.78,861.12,0.296,0,54.11,169.01,1,palm,direct,0.6363,0.3304,high
218118.4843,1,1362.93,882.80,1408.37,866.24,0.289,0,15.84,151.75,1,palm,direct,0.6327,0.3300,high
218118.5510,1,1340.70,857.50,1376.86,865.41,0.281,0,29.30,121.31,1,palm,direct,0.6308,0.3271,high
218118.5844,1,1327.32,890.71,1359.90,869.36,0.289,0,40.73,128.85,1,palm,direct,0.6296,0.3309,high
218118.6177,1,1299.60,905.41,1336.24,878.89,0.276,0,53.71,149.36,1,palm,direct,0.6273,0.3326,high
218118.6511,1,1248.80,900.54,1296.52,886.32,0.278,0,57.47,173.76,1,palm,direct,0.6229,0.3320,high
218118.6844,1,1219.49,860.54,1259.53,882.04,0.282,0,21.48,162.10,1,palm,direct,0.6204,0.3274,high
218118.7511,1,1220.66,889.68,1238.22,883.89,0.281,0,28.73,124.30,1,palm,direct,0.6205,0.3308,high
218118.7845,1,1200.79,894.90,1223.21,886.09,0.274,0,27.37,123.76,1,palm,direct,0.6188,0.3314,high
218118.8178,1,1196.98,893.11,1213.85,887.55,0.276,0,28.46,123.72,1,palm,direct,0.6184,0.3312,high
218118.8512,1,1195.49,901.86,1208.04,889.85,0.282,0,48.67,147.13,1,palm,direct,0.6183,0.3322,high
218118.8845,1,1194.54,918.85,1203.01,895.93,0.263,0,51.41,165.65,1,palm,direct,0.6182,0.3341,high
218118.9179,1,1205.01,937.65,1201.88,908.47,0.266,0,50.72,183.14,1,palm,direct,0.6191,0.3363,high
218118.9846,1,1172.16,919.54,1191.23,914.15,0.270,0,31.38,148.06,1,palm,direct,0.6163,0.3342,high
218119.0179,1,1187.34,910.31,1191.23,914.15,0.267,0,34.18,149.08,1,palm,direct,0.6176,0.3331,high
218119.0513,1,1181.29,913.83,1190.79,914.19,0.262,0,41.56,157.46,1,palm,direct,0.6171,0.3335,high
218119.0846,1,1188.25,909.17,1190.79,914.19,0.259,0,26.81,151.10,1,palm,direct,0.6177,0.3330,high
218119.1180,1,1163.82,941.20,1184.22,918.35,0.245,0,37.89,155.76,1,palm,direct,0.6156,0.3367,high
218119.1513,1,1163.99,947.64,1178.29,925.60,0.256,0,33.45,156.09,1,palm,direct,0.6156,0.3374,high
218119.1847,1,1132.01,973.54,1163.28,942.90,0.296,0,39.20,162.05,1,palm,direct,0.6129,0.3404,high
218119.2180,1,1068.60,962.80,1124.10,952.11,0.261,0,54.96,183.78,1,palm,direct,0.6074,0.3392,high
218119.2847,1,1018.36,876.68,1058.58,934.63,0.223,0,66.39,183.79,1,palm,direct,0.6031,0.3293,high
218119.3181,1,1034.68,897.70,1049.15,927.77,0.245,0,50.47,201.21,1,palm,direct,0.6045,0.3317,high
218119.3848,1,1069.37,892.47,1055.27,915.14,0.240,0,24.99,159.62,1,palm,direct,0.6075,0.3311,high
218119.4515,1,1134.35,920.96,1075.45,914.20,0.225,0,25.75,118.82,1,palm,direct,0.6131,0.3344,high
218119.4848,1,1111.76,948.89,1081.95,917.72,0.217,0,68.85,156.20,1,palm,direct,0.6111,0.3376,high
218119.5182,1,1112.23,934.86,1087.97,920.97,0.203,0,38.60,161.79,1,palm,direct,0.6112,0.3359,high
218119.5515,1,1128.91,961.66,1099.49,931.68,0.211,0,28.59,157.19,1,palm,direct,0.6126,0.3390,high
218119.6182,1,1123.90,934.28,1107.13,933.64,0.209,0,36.46,130.77,1,palm,direct,0.6122,0.3359,high
218119.6516,1,1114.27,970.42,1110.79,941.60,0.204,0,23.87,122.56,1,palm,direct,0.6113,0.3400,high
218119.6849,1,1127.19,953.01,1113.27,944.45,0.211,0,17.53,120.62,1,palm,direct,0.6124,0.3380,high
218119.7183,1,1123.57,965.45,1116.00,949.30,0.206,0,33.24,124.13,1,palm,direct,0.6121,0.3395,high
218119.7516,1,1128.93,946.69,1116.36,949.49,0.211,0,36.71,130.83,1,palm,direct,0.6126,0.3373,high
218119.7850,1,1121.41,954.62,1116.58,949.63,0.210,0,29.52,127.15,1,palm,direct,0.6119,0.3382,high
218119.8183,1,1123.11,917.39,1116.58,949.63,0.210,0,29.68,125.89,1,palm,direct,0.6121,0.3339,high
218119.8517,1,1149.91,944.00,1123.98,948.26,0.210,0,32.14,124.82,1,palm,direct,0.6144,0.3370,high
218119.8850,1,1108.99,935.63,1123.98,948.26,0.207,0,35.22,130.34,1,palm,direct,0.6109,0.3360,high
218119.9184,1,1116.85,955.38,1123.98,948.26,0.210,0,45.86,142.96,1,palm,direct,0.6115,0.3383,high
218119.9517,1,1139.72,980.24,1124.57,949.45,0.207,0,40.86,150.71,1,palm,direct,0.6135,0.3412,high
218119.9851,1,1174.54,982.00,1137.38,962.72,0.208,0,34.64,152.23,1,palm,direct,0.6165,0.3425,high
218120.0184,1,1199.28,982.00,1158.48,978.42,0.221,0,38.99,158.09,1,palm,direct,0.6186,0.3453,high
218120.0518,1,1257.63,979.50,1201.51,980.76,0.245,0,36.38,161.35,1,palm,direct,0.6237,0.3417,high
218120.0851,1,1310.51,926.26,1256.53,971.67,0.268,0,56.54,184.66,1,palm,direct,0.6282,0.3356,high
218120.1518,1,1512.00,907.75,1488.53,943.87,0.263,0,48.59,166.81,1,palm,direct,0.6496,0.3334,high
218120.1852,1,1512.00,876.74,1508.12,920.80,0.266,0,27.54,161.26,1,palm,direct,0.6540,0.3299,high
218120.2519,1,1512.00,893.35,1510.69,909.35,0.245,0,30.94,125.69,1,palm,direct,0.6607,0.3318,high
218120.2852,1,1512.00,853.86,1511.72,887.50,0.252,0,32.25,127.17,1,palm,direct,0.6618,0.3273,high
218120.3186,1,1512.00,840.16,1511.93,868.00,0.265,0,58.51,156.40,1,palm,direct,0.6630,0.3257,high
218120.3519,1,1512.00,890.36,1511.93,868.00,0.267,0,36.10,159.38,1,palm,direct,0.6641,0.3314,high
218120.3853,1,1512.00,930.44,1511.98,878.77,0.258,0,33.45,159.62,1,palm,direct,0.6664,0.3360,high
218120.4186,1,1512.00,900.29,1511.98,881.01,0.287,0,22.54,149.28,1,palm,direct,0.6671,0.3326,high
218120.4520,1,1512.00,923.45,1511.99,890.48,0.314,0,32.10,148.75,1,palm,direct,0.6676,0.3352,high
218120.4853,1,1511.70,942.97,1511.89,907.00,0.248,0,27.77,143.40,1,palm,direct,0.6669,0.3375,high
218120.5187,1,1512.00,916.15,1511.91,908.05,0.254,0,38.24,148.60,1,palm,direct,0.6680,0.3344,high
218120.5520,1,1512.00,912.22,1511.91,908.05,0.250,0,43.45,159.01,1,palm,direct,0.6683,0.3339,high
218120.5854,1,1509.77,927.92,1511.59,912.06,0.228,0,26.94,152.83,1,palm,direct,0.6676,0.3357,high
218120.6521,1,1512.00,930.08,1511.79,917.57,0.242,0,29.49,122.71,1,palm,direct,0.6709,0.3360,high
218120.6854,1,1500.75,882.63,1511.79,917.57,0.243,0,49.14,140.44,1,palm,direct,0.6685,0.3306,high
218120.7188,1,1498.69,891.96,1509.87,915.81,0.240,0,44.00,151.40,1,palm,direct,0.6684,0.3316,high
218120.7521,1,1512.00,980.93,1511.22,926.03,0.210,0,27.25,145.54,1,palm,direct,0.6719,0.3418,high
218120.7855,1,1512.00,958.11,1511.68,934.71,0.224,0,38.98,151.51,1,palm,direct,0.6706,0.3392,high
218120.8188,1,1489.36,982.00,1507.02,976.04,0.212,0,34.27,152.64,1,palm,direct,0.6682,0.3478,high
218120.8522,1,1512.00,982.00,1508.15,977.39,0.216,0,33.26,152.76,1,palm,direct,0.6723,0.3614,high
218120.8855,1,1512.00,982.00,1508.15,977.39,0.202,0,33.22,153.58,1,palm,direct,0.6721,0.3636,high
218120.9189,1,1508.72,982.00,1508.15,977.39,0.197,0,63.93,184.36,1,palm,direct,0.6707,0.3688,high
218120.9522,1,1512.00,982.00,1508.15,977.39,0.212,0,32.20,183.47,1,palm,direct,0.6749,0.3790,high
218121.0189,1,1512.00,982.00,1508.15,977.39,0.200,0,28.21,145.19,1,palm,direct,0.6724,0.3811,high
218121.0523,1,1512.00,982.00,1508.15,977.39,0.193,0,14.89,126.94,1,palm,direct,0.6733,0.3813,high
218121.0856,1,1507.34,959.87,1508.15,977.39,0.179,0,28.86,125.53,1,palm,direct,0.6722,0.3781,high
218121.1190,1,1493.42,969.67,1508.15,977.39,0.152,0,50.79,149.78,1,palm,direct,0.6709,0.3775,high
218121.1523,1,1492.73,941.26,1506.75,969.09,0.165,0,25.11,141.76,1,palm,direct,0.6708,0.3743,high
218121.1857,1,1493.32,933.73,1506.75,969.09,0.154,0,40.49,149.12,1,palm,direct,0.6706,0.3714,high
218121.2190,1,1512.00,982.00,1507.82,975.29,0.163,0,62.92,178.91,1,palm,direct,0.6729,0.3797,high
218121.2524,1,1512.00,982.00,1508.83,976.91,0.272,0,31.61,177.53,1,palm,direct,0.6750,0.3776,high
218121.3191,1,1512.00,982.00,1508.83,976.91,0.328,0,14.01,125.09,1,palm,direct,0.6771,0.3867,high
218121.3524,1,1512.00,982.00,1508.83,976.91,0.342,0,33.47,125.34,1,palm,direct,0.6773,0.3857,high
218121.3858,1,1512.00,982.00,1508.83,976.91,0.347,0,47.24,139.79,1,palm,direct,0.6764,0.3864,high
218121.4191,1,1512.00,982.00,1508.83,976.91,0.362,0,16.83,123.83,1,palm,direct,0.6785,0.3865,high
218121.4525,1,1512.00,952.95,1508.83,976.91,0.356,0,27.42,118.08,1,palm,direct,0.6772,0.3823,high
218121.4858,1,1512.00,982.00,1508.83,976.91,0.325,0,32.89,126.79,1,palm,direct,0.6792,0.3857,high
218121.5192,1,1479.38,940.52,1508.83,976.91,0.338,0,56.23,149.84,1,palm,direct,0.6749,0.3809,high
218121.5525,1,1477.86,901.36,1500.82,953.90,0.340,0,35.17,151.87,1,palm,direct,0.6748,0.3764,high
218121.6192,1,1462.21,864.39,1488.26,904.68,0.345,0,39.57,155.63,1,palm,direct,0.6734,0.3722,high
218121.6526,1,1487.50,922.42,1488.26,904.68,0.313,0,21.21,143.67,1,palm,direct,0.6756,0.3788,high
218121.7193,1,1458.76,953.08,1479.97,915.55,0.297,0,55.18,148.33,1,palm,direct,0.6731,0.3823,high
218121.7526,1,1460.08,916.65,1477.52,916.85,0.310,0,66.13,181.27,1,palm,direct,0.6733,0.3782,high
218121.7860,1,1430.03,902.09,1464.78,916.02,0.302,0,38.59,187.00,1,palm,direct,0.6707,0.3765,high
218121.8527,1,1379.79,844.30,1419.50,881.50,0.300,0,26.72,147.24,1,palm,direct,0.6663,0.3699,high
218121.8860,1,1325.76,816.40,1377.98,853.85,0.285,0,10.73,124.74,1,palm,direct,0.6617,0.3667,high
218121.9194,1,1265.08,760.17,1319.61,806.14,0.292,0,28.67,120.18,1,palm,direct,0.6565,0.3602,high
218121.9527,1,1223.24,708.26,1266.69,751.10,0.290,0,25.84,120.14,1,palm,direct,0.6529,0.3543,high
218121.9861,1,1200.61,720.57,1232.20,734.33,0.287,0,15.41,102.30,1,palm,direct,0.6509,0.3557,high
218122.0194,1,1144.66,653.09,1182.39,688.12,0.287,0,31.73,120.70,1,palm,direct,0.6461,0.3480,high
218122.0528,1,1101.16,606.68,1135.73,639.77,0.280,0,32.31,119.87,1,palm,direct,0.6424,0.3426,high
218122.0861,1,1099.52,668.19,1117.93,650.60,0.280,0,39.04,125.69,1,palm,direct,0.6423,0.3497,high
218122.1195,1,1039.65,658.60,1075.23,655.53,0.281,0,31.96,124.55,1,palm,direct,0.6371,0.3486,high
218122.1528,1,1001.87,620.40,1034.47,639.82,0.280,0,32.35,123.76,1,palm,direct,0.6339,0.3442,high
218122.1862,1,957.34,598.19,990.99,619.41,0.287,0,34.04,124.56,1,palm,direct,0.6300,0.3417,high
218122.2195,1,914.67,568.88,947.50,593.83,0.279,0,23.54,115.06,1,palm,direct,0.6264,0.3383,high
218122.2529,1,847.34,525.74,887.92,556.74,0.292,0,36.41,118.43,1,palm,direct,0.6206,0.3334,high
218122.2862,1,816.47,495.64,846.07,523.29,0.287,0,37.13,122.33,1,palm,direct,0.6179,0.3299,high
218122.3196,1,774.00,463.67,804.06,489.89,0.278,0,27.99,117.35,1,palm,direct,0.6143,0.3262,high
218122.3529,1,755.58,432.27,776.59,458.14,0.289,0,38.53,122.76,1,palm,direct,0.6127,0.3226,high
218122.3863,1,706.01,415.92,737.07,434.23,0.293,0,32.26,122.09,1,palm,direct,0.6084,0.3208,high
218122.4196,1,668.08,426.91,698.91,429.50,0.296,0,33.22,122.13,1,palm,direct,0.6052,0.3220,high
218122.4530,1,660.80,427.60,679.95,428.48,0.286,0,37.53,126.46,1,palm,direct,0.6045,0.3221,high
218122.4863,1,637.26,418.30,658.70,424.42,0.278,0,59.56,152.75,1,palm,direct,0.6025,0.3210,high
218122.5197,1,619.30,414.00,639.86,420.23,0.288,0,46.72,167.41,1,palm,direct,0.6010,0.3205,high
218122.5530,1,596.38,423.86,619.27,420.84,0.274,0,23.57,157.82,1,palm,direct,0.5990,0.3217,high
218122.6197,1,582.25,403.14,598.12,413.04,0.265,0,35.03,144.85,1,palm,direct,0.5978,0.3193,high
218122.6531,1,538.96,395.51,570.68,406.36,0.289,0,18.34,129.95,1,palm,direct,0.5941,0.3184,high
218122.6864,1,502.12,374.10,536.99,394.17,0.307,0,28.63,125.34,1,palm,direct,0.5909,0.3160,high
218122.7198,1,498.49,362.20,519.15,382.45,0.306,0,33.53,127.03,1,palm,direct,0.5906,0.3146,high
218122.7531,1,473.80,338.91,497.69,364.37,0.320,0,24.42,119.55,1,palm,direct,0.5885,0.3119,high
218122.7865,1,445.60,318.83,472.78,344.00,0.322,0,69.53,157.77,1,palm,direct,0.5860,0.3096,high
218122.8198,1,432.78,316.30,454.79,331.99,0.311,0,53.45,178.83,1,palm,direct,0.5849,0.3093,high
218122.8532,1,440.72,326.78,450.86,330.25,0.293,0,20.72,166.58,1,palm,direct,0.5856,0.3105,high
218122.9199,1,424.73,298.45,436.77,314.69,0.270,0,35.24,136.30,1,palm,direct,0.5842,0.3073,high
218122.9532,1,413.47,319.45,430.45,314.18,0.267,0,44.25,147.43,1,palm,direct,0.5833,0.3097,high
218122.9866,1,407.52,315.87,423.41,314.31,0.258,0,35.82,150.15,1,palm,direct,0.5828,0.3093,high
218123.0199,1,412.37,343.42,419.96,317.33,0.267,0,38.99,156.01,1,palm,direct,0.5832,0.3125,high
218123.0533,1,405.30,325.67,416.84,319.16,0.247,0,30.62,153.41,1,palm,direct,0.5826,0.3104,high
218123.0866,1,413.15,372.64,413.86,329.26,0.252,0,34.08,154.40,1,palm,direct,0.5832,0.3158,high
218123.1200,1,379.24,407.25,402.31,358.45,0.256,0,36.75,157.94,1,palm,direct,0.5803,0.3198,high
218123.1533,1,365.59,428.58,389.06,389.21,0.259,0,25.32,150.17,1,palm,direct,0.5791,0.3222,high
218123.1867,1,368.89,383.73,389.06,389.21,0.140,0,31.68,148.74,1,palm,direct,0.5780,0.3172,high
218123.2200,1,361.09,380.30,383.33,387.56,0.241,0,43.24,159.05,1,palm,direct,0.5774,0.3169,high
218123.2534,1,346.37,404.68,370.24,391.35,0.172,0,33.56,159.48,1,palm,direct,0.5761,0.3196,high
218123.2867,1,368.02,405.13,369.31,392.65,0.207,0,32.00,158.46,1,palm,direct,0.5780,0.3197,high
218123.3201,1,338.24,394.22,360.86,394.88,0.213,0,28.71,154.16,1,palm,direct,0.5754,0.3184,high
218123.3534,1,313.50,407.90,343.61,398.90,0.203,0,39.72,160.70,1,palm,direct,0.5733,0.3200,high
218123.3868,1,322.90,408.65,337.45,401.04,0.211,0,46.31,173.88,1,palm,direct,0.5741,0.3201,high
218123.4201,1,337.28,399.62,337.45,401.04,0.140,0,35.38,176.14,1,palm,direct,0.5748,0.3192,high
218123.4868,1,332.50,423.56,336.37,405.75,0.202,0,14.09,123.75,1,palm,direct,0.5744,0.3220,high
218123.5202,1,329.65,401.66,336.37,405.75,0.212,0,19.69,117.57,1,palm,direct,0.5742,0.3195,high
218123.5535,1,319.04,417.24,333.76,407.66,0.214,0,22.83,116.42,1,palm,direct,0.5733,0.3212,high
